ocr_result_id,page_no,id,jgroupid_string,cif_number,settlement_at,registration_number_original,registration_number,payee_name_original,payee_name,payee_com_code,payee_com_code_status_id,payee_comcd_relation_source_type_id,payee_exist_comcd_relation_history_id,issue_date_original,issue_date,due_date_original,due_date,balance_original,balance,paying_bank_name_original,paying_bank_name,paying_bank_name_code,paying_bank_branch_name,description_original,description,conf_registration_number,conf_payee_name,conf_issue_date,conf_due_date,conf_balance,conf_paying_bank_name,conf_paying_bank_branch_name,conf_description,coord_x_registration_number,coord_y_registration_number,coord_h_registration_number,coord_w_registration_number,coord_x_payee_name,coord_y_payee_name,coord_h_payee_name,coord_w_payee_name,coord_x_issue_date,coord_y_issue_date,coord_h_issue_date,coord_w_issue_date,coord_x_due_date,coord_y_due_date,coord_h_due_date,coord_w_due_date,coord_x_balance,coord_y_balance,coord_h_balance,coord_w_balance,coord_x_paying_bank_name,coord_y_paying_bank_name,coord_h_paying_bank_name,coord_w_paying_bank_name,coord_x_paying_bank_branch_name,coord_y_paying_bank_branch_name,coord_h_paying_bank_branch_name,coord_w_paying_bank_branch_name,coord_x_description,coord_y_description,coord_h_description,coord_w_description,row_no,insertdatetime,updatedatetime,updateuser
20250724180001070,1,1,001,000110,202507,,,アイテック(株),アイテック(株),8291,30,30,20,令4.4.20,令4.4.20,令4.8.20,令4.8.20,304700,304700,城南信用金庫,城南信用金庫,,鶴見支店,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,1,,,testuser
20250724180001070,1,2,001,000110,202507,,,アスクサンシンエンジニアリング(株),アスクサンシンエンジニアリング(株),8292,30,30,20,令4.4.20,令4.4.20,令4.8.20,令4.8.20,396000,396000,城南信用金庫,城南信用金庫,,鶴見支店,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,2,,,testuser
20250724180001070,1,3,001,000110,202507,,,イシグロ(株),イシグロ(株),8451,30,30,20,令4.4.20,令4.4.20,令4.8.20,令4.8.20,3448808,3448808,城南信用金庫,城南信用金庫,,鶴見支店,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3,,,testuser
20250724180001070,1,4,001,000110,202507,,,井上鋼材(株),井上鋼材(株),8645,30,30,20,令4.4.20,令4.4.20,令4.8.20,令4.8.20,316217,316217,城南信用金庫,城南信用金庫,,鶴見支店,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,4,,,testuser
20250724180001070,1,5,001,000110,202507,,,内宮運輸機工(株),内宮運輸機工(株),8293,30,30,20,令4.4.20,令4.4.20,令4.8.20,令4.8.20,1024232,1024232,城南信用金庫,城南信用金庫,,鶴見支店,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,5,,,testuser
20250724180001070,1,6,001,000110,202507,,,(株)京葉ネジ,(株)京葉ネジ,8294,30,30,20,令4.4.20,令4.4.20,令4.8.20,令4.8.20,525637,525637,城南信用金庫,城南信用金庫,,鶴見支店,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,6,,,testuser
20250724180001070,1,7,001,000110,202507,,,サンコーテック(株),サンコーテック(株),8295,30,30,20,令4.4.20,令4.4.20,令4.8.20,令4.8.20,4597566,4597566,城南信用金庫,城南信用金庫,,鶴見支店,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,7,,,testuser
20250724180001070,1,8,001,000110,202507,,,J&T環境(株),J&T環境(株),8296,30,30,20,令4.4.20,令4.4.20,令4.8.20,令4.8.20,385000,385000,城南信用金庫,城南信用金庫,,鶴見支店,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,8,,,testuser
20250724180001070,1,9,001,000110,202507,,,(株)杉孝,(株)杉孝,8297,30,30,20,令4.4.20,令4.4.20,令4.8.20,令4.8.20,725872,725872,城南信用金庫,城南信用金庫,,鶴見支店,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,9,,,testuser
20250724180001070,1,10,001,000110,202507,,,(株)鈴三テクノ,(株)鈴三テクノ,8298,30,30,20,令4.4.20,令4.4.20,令4.8.20,令4.8.20,464640,464640,城南信用金庫,城南信用金庫,,鶴見支店,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,10,,,testuser
