ocr_result_id,page_no,id,jgroupid_string,cif_number,settlement_at,registration_number_original,registration_number,payee_name_original,payee_name,payee_com_code,payee_com_code_status_id,payee_comcd_relation_source_type_id,payee_exist_comcd_relation_history_id,issue_date_original,issue_date,due_date_original,due_date,balance_original,balance,paying_bank_name_original,paying_bank_name,paying_bank_name_code,paying_bank_branch_name,description_original,description,conf_registration_number,conf_payee_name,conf_issue_date,conf_due_date,conf_balance,conf_paying_bank_name,conf_paying_bank_branch_name,conf_description,coord_x_registration_number,coord_y_registration_number,coord_h_registration_number,coord_w_registration_number,coord_x_payee_name,coord_y_payee_name,coord_h_payee_name,coord_w_payee_name,coord_x_issue_date,coord_y_issue_date,coord_h_issue_date,coord_w_issue_date,coord_x_due_date,coord_y_due_date,coord_h_due_date,coord_w_due_date,coord_x_balance,coord_y_balance,coord_h_balance,coord_w_balance,coord_x_paying_bank_name,coord_y_paying_bank_name,coord_h_paying_bank_name,coord_w_paying_bank_name,coord_x_paying_bank_branch_name,coord_y_paying_bank_branch_name,coord_h_paying_bank_branch_name,coord_w_paying_bank_branch_name,coord_x_description,coord_y_description,coord_h_description,coord_w_description,row_no,insertdatetime,updatedatetime,updateuser
20250724180000910,1,1,001,000094,202507,,,住友ベークライト(株),住友ベークライト(株),8475,30,30,20,04.10.31～04.12.31,04.10.31～04.12.31,,,279652111,279652111,みずほ/荏原,みずほ/荏原,,,でんさい,でんさい,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,1,,,testuser
20250724180000910,1,2,001,000094,202507,,,双日プラネット(株),双日プラネット(株),8476,30,30,20,04.10.31～04.12.31,04.10.31～04.12.31,,,4077741,4077741,みずほ/荏原,みずほ/荏原,,,でんさい,でんさい,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,2,,,testuser
20250724180000910,1,3,001,000094,202507,,,森村商事(株),森村商事(株),8194,30,30,20,04.10.31～04.12.31,04.10.31～04.12.31,,,3470500,3470500,みずほ/荏原,みずほ/荏原,,,でんさい,でんさい,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3,,,testuser
20250724180000910,1,4,001,000094,202507,,,新興プラスチックス(株),新興プラスチックス(株),8477,30,30,20,04.10.31～04.12.31,04.10.31～04.12.31,,,1584000,1584000,みずほ/荏原,みずほ/荏原,,,でんさい,でんさい,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,4,,,testuser
20250724180000910,1,5,001,000094,202507,,,巴工業(株),巴工業(株),8655,30,30,20,04.10.31～05.1.31,04.10.31～05.1.31,,,127725387,127725387,みずほ/荏原,みずほ/荏原,,,でんさい,でんさい,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,5,,,testuser
20250724180000910,1,6,001,000094,202507,,,新東亜交易(株),新東亜交易(株),8478,30,30,20,04.10.31～05.1.31,04.10.31～05.1.31,,,2730540,2730540,みずほ/荏原,みずほ/荏原,,,でんさい,でんさい,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,6,,,testuser
20250724180000910,1,7,001,000094,202507,,,山田化成(株),山田化成(株),8479,30,30,20,04.10.31～05.1.31,04.10.31～05.1.31,,,71975376,71975376,みずほ/荏原,みずほ/荏原,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,7,,,testuser
20250724180000910,1,8,001,000094,202507,,,東和産業(有),東和産業(有),8480,30,30,20,04.10.31～05.1.31,04.10.31～05.1.31,,,1119624,1119624,みずほ/荏原,みずほ/荏原,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,8,,,testuser
20250724180000910,1,9,001,000094,202507,,,フドー(株),フドー(株),8481,30,30,20,04.10.31,04.10.31,,,484297,484297,みずほ/荏原,みずほ/荏原,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,9,,,testuser
20250724180000910,1,10,001,000094,202507,,,東洋樹脂(株),東洋樹脂(株),8482,30,30,20,04.11.30,04.11.30,,,454025,454025,みずほ/荏原,みずほ/荏原,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,10,,,testuser
